"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/fronius-equipment-supply/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/smc-product-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/flender-siemens-equipment/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/airtac-supple-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/xinyak-product-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/schneider-electric-supply/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/eaton-supply-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/danfoss-product-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/hydac-equipment-buy/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/pilz-equipment/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/wilo-product-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/cummins-product-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/honeywell-supply/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/duplomatic-products-supply/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/curtis-instruments-product-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/baluff-sensors/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/baumer-sensors-order/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/festo-equipment-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/lenze-supply-russia/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/turck-product-supplies/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/purchase-of-construction-equipment/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/cargo-dostavka-iz-kitaya-v-rossiyu/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/industrial-thermo-guide/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/spros-na-kitajskie-brendy-televizorov/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/find-chinese-supplier/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/laboratory-thermo-equipment/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/posledniye-novosti-iz-kitaya/page/10/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/page/2/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/product-samples/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/negotiations-with-chinese-partners/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/shipping-cost/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/posledniye-novosti-iz-kitaya/page/9/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/itogi-rasprodazhi-11-11/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/xiaomi-vvoz-noutbukov-v-rossiyu/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/caterpillar-postavki-2022/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/kitajskie-drony-mirovoj-trend/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/portah-dalnego-vostoka/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/speczialnye-ekonomicheskie-zony-v-kitae/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/import-v-kitaj/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/tovarooborot-rossii-i-kitaya-stavit-rekordy/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/volna-kitayskogo-eksporta/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/prodazhee-keetayiskeeh-bryendov/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/proizvodstvo-plastmassovyh-izdelij-v-kitae/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/international/kitajskaya-kosmeticheskaya-industriya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/page/3/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/page/2/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kak-kupit-oborudovanie-kitay/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/popular-products-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/incorrect-labeling/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/ozon-from-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/useful-articles-furniture-from-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/posledniye-novosti-iz-kitaya/page/3/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/populyarnyye-tovary-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/vat-refund-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/top-oborudovanie-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/bayer-v-kitae-plyusy-i-minusy/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-chast-1/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/novosti-is-kitaya/kitajskaya-industriya-igrushek/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/rasschitat-dostavku-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/cargo-at-customs/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/ten-mistakes/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/page/5/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/page/6/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/exhibitions-in-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/customs-clearance-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/mistakes-when-working-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/oplata-tovarov-v-kitae/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/purchases-without-intermediaries/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/cheeper-shipping-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/wholesale-goods-alibaba/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-s-nulya-chast-2/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/posledniye-novosti-iz-kitaya/page/4/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/spring-festival-in-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/aviadostavka-gruzov-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/page/4/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/worlds-brend-equipment/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/import-of-batteries/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/incorrect-import-calculation/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/payment-methods-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/analogi-mirovyh-brendov-v-kitae/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/zashhita-informaczii-ved/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/proslezhivaemost-chestnyj-znak/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/proslezhivaemost-tovarov/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/delayed-cargo-from-china/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/iz-kitaya-mozhet-prijti-povrezhdyonnyj-gruz/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
"Image","https://longwang.ru/useful-articles/otkaznye-pisma/","https://longwang.ru/wp-content/themes/longwang/assets/img/tel.png","5288","Телефон","","200","OK","true","","","Absolute","//body/footer/div/a/picture/img","Footer","HTML"
