Целевая URL,Title,H1,Content Inlinks,Card Inlinks,Unique Content Donors,Unique Card Donors,Near Duplicates,Semantically Similar Pages,Opportunities,Best Donor 1,Best Donor 2,Best Donor 3,Redirect/Canonical Link Fixes,Priority Score
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/,Atlas Copco: поставка компрессоров и запчастей из Китая - Long Wang,Поставка продукции Atlas Copco,5,1,4,1,0,2,8,https://longwang.ru/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,0,16
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/duplomatic-products-supply/,"Duplomatic: поставка гидравлики, насосов и клапанов из Китая - Long Wang",Оригиналы Duplomatic от дистрибьютера в Китае,5,1,4,1,0,0,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/novosti-is-kitaya/kitajskie-drony-mirovoj-trend/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,0,16
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/,Endress+Hauser от дистрибьютера в Китае - Long Wang,Endress+Hauser от официального дистрибьютера в Китае,5,1,5,1,4,0,8,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/useful-articles/incorrect-labeling/,0,16
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/flender-siemens-equipment/,"Поставка Flender (Siemens) - Муфты, редукторы, двигатели - Long Wang",Поставка продукции Flender (Siemens),5,1,4,1,0,0,8,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/allen-bradley-product-supplies/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/volvo-penta-product-supplies/,0,16
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/lenze-supply-russia/,Оригиналы Lenze от дистрибьютера в Китае - Long Wang,Оригиналы Lenze Gruppe от официального дистрибьютера в Китае,5,1,4,1,4,23,8,https://longwang.ru/useful-articles/page/5/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,https://longwang.ru/,0,16
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/,Водяные бани из Китая — водяные термостаты для лабораторий,Водяные бани из Китая,6,0,5,0,0,10,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,0,16
https://longwang.ru/useful-articles/purchase-of-construction-equipment/,"Как приобретать строительное оборудование в Китае: найти, проверить, доставить",Как организовать закупку строительного оборудования в Китае в 2026: пошаговый гайд,6,0,6,0,0,151,8,https://longwang.ru/useful-articles/popular-products-china/,https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/,https://longwang.ru/useful-articles/cargo-dostavka-iz-kitaya-v-rossiyu/,0,16
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,Муфельные печи из керамического волокна — поставка из Китая,Муфельные печи из керамического волокна для лабораторий и производств,7,0,5,0,0,28,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,0,15
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,Специализированные промышленные печи из Китая — до 1800°C,Специализированные промышленные печи из Китая,7,0,6,0,0,13,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,0,15
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,Поставки трубчатых и компактных камерных печей из Китая,Трубчатые и компактные камерные печи,7,0,5,0,0,58,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,0,15
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/,"Многозонные трубчатые печи из Китая — CVD, нанотрубки, 1200–1600°C",Многозонные трубчатые печи для CVD и нанотехнологий,7,0,7,0,0,13,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,0,15
https://longwang.ru/useful-articles/aviadostavka-gruzov-iz-kitaya/,Авиадоставка грузов из Китая в Россию в 2026 году: полное руководство от экспертов - Long Wang,Авиадоставка грузов из Китая в Россию в 2026 году: полное руководство от экспертов,7,0,4,0,0,137,8,https://longwang.ru/useful-articles/cargo-dostavka-iz-kitaya-v-rossiyu/,https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/,https://longwang.ru/useful-articles/stoimost-dostavki-iz-kitaya/,6,15
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/smc-product-supplies/,Оригинальное оборудование SMC – Long Wang,Оригиналы SMC от официального дистрибьютера в Китае,7,1,4,1,0,11,8,https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/airtac-supple-china/,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,0,14
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/,Сушильные шкафы из Китая — принудительная и естественная конвекция,Сушильные шкафы из Китая,8,0,5,0,0,8,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/,0,14
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,Морские перевозки грузов из Китая – Компания Long Wang,Морские перевозки из Китая,10,0,9,0,0,118,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0,12
https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,Внедрение аналогов SMC в газовое производство - Long Wang,Внедрение аналогов SMC в газовое производство,11,0,11,0,0,92,8,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/smc-product-supplies/,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/useful-articles/ozon-from-china/,0,12
https://longwang.ru/projects/kompressornoe-oborudovanie-v-kratchajshie-sroki/,Поставка оборудования CAT от официального дистрибьютера,Покупка и доставка оригинальных запчастей Caterpillar,11,0,11,0,0,42,8,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/caterpillar-spare-parts/,https://longwang.ru/novosti-is-kitaya/caterpillar-postavki-2022/,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,0,12
https://longwang.ru/projects/oborudovanie-v-lizing-po-lgotnoj-stavke/,Поставка подшипников и шпинделей из Китая,Поставка оборудования для прецизионного станкостроения.,11,0,11,0,0,128,8,https://longwang.ru/useful-articles/worlds-brend-equipment/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,0,12
https://longwang.ru/projects/steel-pipes-oil-mashinery/,Опыт поставки труб 30ХГСА из Китая для гидроцилиндров,Поставка прецизионных труб из стали 30ХГСА для производства гидроцилиндров в нефтяной промышленности,11,0,11,0,0,114,8,https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,https://longwang.ru/useful-articles/,0,12
https://longwang.ru/projects/tranzitnyj-eksport-dlya-slozhnyh-setevyh-i-servernyh-reshenij/,Поиск и поставка промышленных редукторов Brevini,Поиск и закупка промышленных редукторов,11,0,11,0,0,136,8,https://longwang.ru/international/volna-kitayskogo-eksporta/,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,Автомобильные грузоперевозки из Китая - Long Wang,Автомобильные грузоперевозки из Китая,11,0,10,0,0,130,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/jeleznodorojnaya-dostavka-iz-kitaya/,Железнодорожные грузоперевозки - Long Wang,Железнодорожные грузоперевозки,11,0,10,0,0,103,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0,12
https://longwang.ru/projects/import-fittings-china/,Кейс как организовать импорт крепежа и метизов из Китая,Импорт крепежа для производства из Китая,12,0,12,0,0,122,8,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,Консолидация экспорта - Long Wang,Консолидация экспорта,12,0,12,0,0,96,8,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай — оплата поставщику и сопровождение - Long Wang,Платежи в Китай,12,0,11,0,0,127,8,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/projects/import-fittings-china/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,ВЭД с Китаем — работа с КНР для бизнеса - Long Wang,ВЭД с Китаем,12,0,10,0,0,133,8,https://longwang.ru/useful-articles/incorrect-import-calculation/,https://longwang.ru/useful-articles/negotiations-with-chinese-partners/,https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,Авиадоставка из Китая – Long Wang,Авиа доставка из Китая,12,0,11,0,0,152,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/useful-articles/cheeper-shipping-china/,https://longwang.ru/supplies-services-china/goods-check-china/,0,12
https://longwang.ru/supplies-services-china/poisk-tovara-v-kitae/,Поиск товара в Китае — подбор продукта под бизнес и бюджет - Long Wang,Поиск товара в Китае,12,0,11,0,0,127,8,https://longwang.ru/posledniye-novosti-iz-kitaya/page/10/,https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/,https://longwang.ru/useful-articles/ten-mistakes/,0,12
https://longwang.ru/projects/ozon-supply-china/,Кейс: сборная поставка игрушек из Китая для Wildberries и Ozon,Сборная поставка из Китая для Wildberries и Ozon: как объединить 7 поставщиков за месяц,13,0,12,0,0,75,8,https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/useful-articles/incorrect-labeling/,0,12
https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,Поиск и проверка поставщика грузовых автомобилей SITRAK - Long Wang,Поиск и проверка поставщика грузовых автомобилей,13,0,13,0,0,146,8,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/,https://longwang.ru/useful-articles/shipping-cost/,0,12
https://longwang.ru/projects/sbornye-postavki-dlya-melkogo-opta/,Кейс: сборная доставка из Китая для Wildberries — как снизить себестоимость на 35%,Кейс: переход на сборные поставки из Китая для Wildberries и Ozon,13,0,12,0,0,129,8,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/,https://longwang.ru/useful-articles/incorrect-labeling/,0,12
https://longwang.ru/projects/,Проекты - Long Wang,Проекты,14,0,13,0,0,19,8,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/,https://longwang.ru/useful-articles/incorrect-labeling/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,Представитель в Китае - Long Wang,Представитель в Китае,18,0,18,0,0,136,8,https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,https://longwang.ru/,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,0,12
https://longwang.ru/international/,Внешняя экономика Китая - Long Wang,Внешняя экономика Китая,19,0,19,0,0,102,8,https://longwang.ru/international/keetay-nasheemee-partnyeramee/,https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/,https://longwang.ru/novosti-is-kitaya/spad-proizvodstva-kitaya/,0,12
https://longwang.ru/novosti-is-kitaya/,Актуальные новости из Китая - Long Wang,Актуальные новости из Китая,19,0,19,0,0,47,8,https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,https://longwang.ru/novosti-is-kitaya/itogi-rasprodazhi-11-11/,https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/,0,12
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,Параллельный импорт из Китая - Поставка санкционных товаров,Параллельный импорт из Китая,19,0,14,0,0,140,8,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,0,12
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,Продукция мировых брендов из Китая - Long Wang,Продукция мировых брендов из Китая,19,0,15,0,0,133,8,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,0,12
https://longwang.ru/useful-articles/,Полезные статьи для работы с Китаем - Long Wang,Полезные статьи для работы с Китаем,19,0,19,0,0,143,8,https://longwang.ru/useful-articles/industrial-thermo-guide/,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,https://longwang.ru/useful-articles/purchase-of-construction-equipment/,0,12
https://longwang.ru/supplies-services-china/,Услуги по Китаю — карта направлений для бизнеса - Long Wang,Услуги по Китаю,31,0,27,0,0,132,8,https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/,https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/,https://longwang.ru/useful-articles/otkaznye-pisma/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,Таможенное оформление из Китая: растаможка под ключ,Таможенное оформление грузов из Китая,31,0,30,0,0,126,8,https://longwang.ru/useful-articles/cheeper-shipping-china/,https://longwang.ru/useful-articles/customs-clearance-china/,https://longwang.ru/useful-articles/iz-kitaya-mozhet-prijti-povrezhdyonnyj-gruz/,0,12
https://longwang.ru/supplies-services-china/goods-check-china/,Проверка товара в Китае — инспекция и контроль качества,Проверка товара в Китае,33,0,30,0,0,147,8,https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/,https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,0,12
https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,Товары для маркетплейсов из Китая для селлеров - Long Wang,Оптом из Китая для селлеров маркетплейсов,37,0,29,0,0,127,8,https://longwang.ru/useful-articles/incorrect-labeling/,https://longwang.ru/projects/tranzitnyj-eksport-dlya-slozhnyh-setevyh-i-servernyh-reshenij/,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,0,12
https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая — поставка оборудования для бизнеса,Оборудование из Китая для бизнеса,41,0,33,0,0,139,8,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,0,12
https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,Поиск поставщика в Китае — подбор под задачу бизнеса | Long Wang,Поиск поставщика и производителя в Китае,42,0,35,0,0,127,8,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/,https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/,Аутсорсинг ВЭД — сопровождение внешнеэкономической деятельности - Long Wang,Аутсорсинг ВЭД для бизнеса,45,0,38,0,0,140,8,https://longwang.ru/international/speczialnye-ekonomicheskie-zony-v-kitae/,https://longwang.ru/useful-articles/zashhita-informaczii-ved/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,0,12
https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,Проверка поставщика в Китае - Long Wang,Проверка поставщика в Китае,53,0,43,0,0,136,8,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/,0,12
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,"Термическое и сушильное оборудование из Китая — печи, сушильные шкафы, инкубаторы",Термическое и сушильное оборудование из Китая,29,1,20,1,0,115,8,https://longwang.ru/useful-articles/,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,0,11
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,Доставка из Китая в Россию - Без посредников и скрытых комиссий,Доставка из Китая в Россию,65,1,56,1,0,140,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/useful-articles/page/5/,https://longwang.ru/useful-articles/cheeper-shipping-china/,0,11
